Epoch Time (s),VP State,Steering Control Mode,Thrust Control Mode,Control Plan State,Alarm ID,Alarm Message,Alarm State,Event ID,Event Message
1473949697.850072,7,4,4,,,,,,
1473949697.853138,,4,4,,,,,,
1473949698.408815,7,4,4,1,,,,,
1473949699.408868,7,4,4,1,,,,,
1473949699.768032,,,,,,,,STEERING_ERROR,Steering Error - Controller Guidance Age error
1473949700.408629,7,4,4,1,,,,,
1473949701.408535,7,4,4,1,,,,,
1473949702.409571,7,4,4,1,,,,,
1473949703.408694,7,4,4,1,,,,,
1473949704.408556,7,4,4,1,,,,,
1473949705.409532,7,4,4,1,,,,,
1473949706.408551,7,4,4,1,,,,,
1473949707.410106,7,4,4,1,,,,,
1473949708.408531,7,4,4,1,,,,,
1473949709.408532,7,4,4,1,,,,,
1473949710.408546,7,4,4,1,,,,,
1473949711.075944,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473949711.408536,7,4,4,1,,,,,
1473949712.289243,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473949712.408547,7,4,4,1,,,,,
1473949713.408530,7,4,4,1,,,,,
1473949714.408838,7,4,4,1,,,,,
1473949715.408987,7,4,4,1,,,,,
1473949716.408562,7,4,4,1,,,,,
1473949717.408532,7,4,4,1,,,,,
1473949718.408741,7,4,4,1,,,,,
1473949719.408541,7,4,4,1,,,,,
1473949720.408529,7,4,4,1,,,,,
1473949721.403009,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473949721.408621,7,4,4,1,,,,,
1473949722.094060,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473949722.408632,7,4,4,1,,,,,
1473949723.408534,7,4,4,1,,,,,
1473949724.409188,7,4,4,1,,,,,
1473949725.408532,7,4,4,1,,,,,
1473949726.408903,7,4,4,1,,,,,
1473949727.408537,7,4,4,1,,,,,
1473949728.408536,7,4,4,1,,,,,
1473949729.408546,7,4,4,1,,,,,
1473949730.408548,7,4,4,1,,,,,
1473949731.410084,7,4,4,1,,,,,
1473949732.408857,7,4,4,1,,,,,
1473949733.408848,7,4,4,1,,,,,
1473949734.408542,7,4,4,1,,,,,
1473949735.408647,7,4,4,1,,,,,
1473949736.408529,7,4,4,1,,,,,
1473949737.408546,7,4,4,1,,,,,
1473949738.408543,7,4,4,1,,,,,
1473949739.408949,7,4,4,1,,,,,
1473949740.408554,7,4,4,1,,,,,
1473949741.408528,7,4,4,1,,,,,
1473949742.408580,7,4,4,1,,,,,
1473949743.408534,7,4,4,1,,,,,
1473949744.411852,7,4,4,1,,,,,
1473953345.408568,5,3,3,1,,,,,
1473953346.408539,5,3,3,1,,,,,
1473953347.410725,5,3,3,1,,,,,
1473953348.408545,5,3,3,1,,,,,
1473953349.408541,5,3,3,1,,,,,
1473953350.409177,5,3,3,1,,,,,
1473953351.408529,5,3,3,1,,,,,
1473953352.408531,5,3,3,1,,,,,
1473953353.408555,5,3,3,1,,,,,
1473953354.074955,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473953354.116129,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473953354.408580,5,3,3,1,,,,,
1473953355.408540,5,3,3,1,,,,,
1473953356.408551,5,3,3,1,,,,,
1473953357.408531,5,3,3,1,,,,,
1473953358.411028,5,3,3,1,,,,,
1473953359.408537,5,3,3,1,,,,,
1473953360.408720,5,3,3,1,,,,,
1473953361.408530,5,3,3,1,,,,,
1473953362.411166,5,3,3,1,,,,,
1473953363.408545,5,3,3,1,,,,,
1473953364.408534,5,3,3,1,,,,,
1473953365.408537,5,3,3,1,,,,,
1473953366.408538,5,3,3,1,,,,,
1473953367.408535,5,3,3,1,,,,,
1473953368.408565,5,3,3,1,,,,,
1473953369.408747,5,3,3,1,,,,,
1473953370.408531,5,3,3,1,,,,,
1473953371.408671,5,3,3,1,,,,,
1473953372.408544,5,3,3,1,,,,,
1473953373.408537,5,3,3,1,,,,,
1473953374.408552,5,3,3,1,,,,,
1473953375.408540,5,3,3,1,,,,,
1473953376.409569,5,3,3,1,,,,,
1473953377.408546,5,3,3,1,,,,,
1473953378.408534,5,3,3,1,,,,,
1473953379.408531,5,3,3,1,,,,,
1473953380.408664,5,3,3,1,,,,,
1473953381.408531,5,3,3,1,,,,,
1473953382.408531,5,3,3,1,,,,,
1473953383.408531,5,3,3,1,,,,,
1473953384.408576,5,3,3,1,,,,,
1473953385.408545,5,3,3,1,,,,,
1473953386.408534,5,3,3,1,,,,,
1473953387.408529,5,3,3,1,,,,,
1473953388.408630,5,3,3,1,,,,,
1473953389.408544,5,3,3,1,,,,,
1473953390.408565,5,3,3,1,,,,,
1473953391.408538,5,3,3,1,,,,,
1473953392.408632,5,3,3,1,,,,,
1473953393.408541,5,3,3,1,,,,,
1473953394.408543,5,3,3,1,,,,,
1473953395.408615,5,3,3,1,,,,,
1473953396.408538,5,3,3,1,,,,,
1473953397.408570,5,3,3,1,,,,,
1473953398.408572,5,3,3,1,,,,,
1473953399.409037,5,3,3,1,,,,,
1473953400.408538,5,3,3,1,,,,,
1473953401.408542,5,3,3,1,,,,,
1473953402.408529,5,3,3,1,,,,,
1473953403.408545,5,3,3,1,,,,,
1473953404.408889,5,3,3,1,,,,,
1473953405.410197,5,3,3,1,,,,,
1473953406.409537,5,3,3,1,,,,,
1473953407.408976,5,3,3,1,,,,,
1473953408.408543,5,3,3,1,,,,,
1473953409.409509,5,3,3,1,,,,,
1473953410.408544,5,3,3,1,,,,,
1473953411.408551,5,3,3,1,,,,,
1473953412.408542,5,3,3,1,,,,,
1473953413.408547,5,3,3,1,,,,,
1473953414.408553,5,3,3,1,,,,,
1473953415.408540,5,3,3,1,,,,,
1473953416.408648,5,3,3,1,,,,,
1473953417.408986,5,3,3,1,,,,,
1473953418.408546,5,3,3,1,,,,,
1473953419.408556,5,3,3,1,,,,,
1473953420.408637,5,3,3,1,,,,,
1473953421.409710,5,3,3,1,,,,,
1473953422.409041,5,3,3,1,,,,,
1473953423.408585,5,3,3,1,,,,,
1473953424.408545,5,3,3,1,,,,,
1473953425.409671,5,3,3,1,,,,,
1473953426.408568,5,3,3,1,,,,,
1473953427.408553,5,3,3,1,,,,,
1473953428.408545,5,3,3,1,,,,,
1473953429.408540,5,3,3,1,,,,,
1473953430.408532,5,3,3,1,,,,,
1473953431.408544,5,3,3,1,,,,,
1473953432.408538,5,3,3,1,,,,,
1473953433.408570,5,3,3,1,,,,,
1473953434.408539,5,3,3,1,,,,,
1473953435.408545,5,3,3,1,,,,,
1473953436.408536,5,3,3,1,,,,,
1473953437.408540,5,3,3,1,,,,,
1473953438.408542,5,3,3,1,,,,,
1473953439.408545,5,3,3,1,,,,,
1473953440.408532,5,3,3,1,,,,,
1473953441.408634,5,3,3,1,,,,,
1473953442.408533,5,3,3,1,,,,,
1473953443.408534,5,3,3,1,,,,,
1473953444.408532,5,3,3,1,,,,,
1473953445.408532,5,3,3,1,,,,,
1473953446.408533,5,3,3,1,,,,,
1473953447.408608,5,3,3,1,,,,,
1473953448.409862,5,3,3,1,,,,,
1473953449.408541,5,3,3,1,,,,,
1473953450.409565,5,3,3,1,,,,,
1473953451.408543,5,3,3,1,,,,,
1473953452.408540,5,3,3,1,,,,,
1473953453.410052,5,3,3,1,,,,,
1473953454.409078,5,3,3,1,,,,,
1473953455.409266,5,3,3,1,,,,,
1473953456.408558,5,3,3,1,,,,,
1473953457.408886,5,3,3,1,,,,,
1473953458.409431,5,3,3,1,,,,,
1473953459.409899,5,3,3,1,,,,,
1473953460.408575,5,3,3,1,,,,,
1473953461.408546,5,3,3,1,,,,,
1473953462.408530,5,3,3,1,,,,,
1473953463.409094,5,3,3,1,,,,,
1473953464.408599,5,3,3,1,,,,,
1473953465.408540,5,3,3,1,,,,,
1473953466.408538,5,3,3,1,,,,,
1473953467.409436,5,3,3,1,,,,,
1473953468.409015,5,3,3,1,,,,,
1473953469.408531,5,3,3,1,,,,,
1473953470.408553,5,3,3,1,,,,,
1473953471.408566,5,3,3,1,,,,,
1473953472.408552,5,3,3,1,,,,,
1473953473.408662,5,3,3,1,,,,,
1473953474.408550,5,3,3,1,,,,,
1473953475.408999,5,3,3,1,,,,,
1473953476.378064,5,3,3,1,,,,,
1473953476.410911,5,3,3,1,,,,,
1473953477.408545,5,3,3,1,,,,,
1473953478.408531,5,3,3,1,,,,,
1473953479.408673,5,3,3,1,,,,,
1473953480.408549,5,3,3,1,,,,,
1473953481.408537,5,3,3,1,,,,,
1473953482.409432,5,3,3,1,,,,,
1473953483.408947,5,3,3,1,,,,,
1473953484.408958,5,3,3,1,,,,,
1473953485.408602,5,3,3,1,,,,,
1473953486.408535,5,3,3,1,,,,,
1473953487.408539,5,3,3,1,,,,,
1473953488.408965,5,3,3,1,,,,,
1473953489.408531,5,3,3,1,,,,,
1473953490.408539,5,3,3,1,,,,,
1473953491.408618,5,3,3,1,,,,,
1473953492.408537,5,3,3,1,,,,,
1473953493.408531,5,3,3,1,,,,,
1473953494.408537,5,3,3,1,,,,,
1473953495.408532,5,3,3,1,,,,,
1473953496.408529,5,3,3,1,,,,,
1473953497.411322,5,3,3,1,,,,,
1473953498.408532,5,3,3,1,,,,,
1473953499.410835,5,3,3,1,,,,,
1473953500.408542,5,3,3,1,,,,,
1473953501.408539,5,3,3,1,,,,,
1473953502.408544,5,3,3,1,,,,,
1473953503.408620,5,3,3,1,,,,,
1473953504.408579,5,3,3,1,,,,,
1473953505.411484,5,3,3,1,,,,,
1473953506.408850,5,3,3,1,,,,,
1473953507.408553,5,3,3,1,,,,,
1473953508.408536,5,3,3,1,,,,,
1473953509.408541,5,3,3,1,,,,,
1473953510.408528,5,3,3,1,,,,,
1473953511.409876,5,3,3,1,,,,,
1473953512.408529,5,3,3,1,,,,,
1473953513.408540,5,3,3,1,,,,,
1473953514.408536,5,3,3,1,,,,,
1473953515.408532,5,3,3,1,,,,,
1473953516.408982,5,3,3,1,,,,,
1473953517.408545,5,3,3,1,,,,,
1473953518.408544,5,3,3,1,,,,,
1473953519.408532,5,3,3,1,,,,,
1473953520.408707,5,3,3,1,,,,,
1473953521.410506,5,3,3,1,,,,,
1473953522.408682,5,3,3,1,,,,,
1473953523.408530,5,3,3,1,,,,,
1473953524.409925,5,3,3,1,,,,,
1473953525.408538,5,3,3,1,,,,,
1473953526.408535,5,3,3,1,,,,,
1473953527.408540,5,3,3,1,,,,,
1473953528.408537,5,3,3,1,,,,,
1473953529.408546,5,3,3,1,,,,,
1473953530.408536,5,3,3,1,,,,,
1473953531.408652,5,3,3,1,,,,,
1473953532.408545,5,3,3,1,,,,,
1473953533.408532,5,3,3,1,,,,,
1473953534.408808,5,3,3,1,,,,,
1473953535.408606,5,3,3,1,,,,,
1473953536.408728,5,3,3,1,,,,,
1473953537.408541,5,3,3,1,,,,,
1473953538.408550,5,3,3,1,,,,,
1473953539.408955,5,3,3,1,,,,,
1473953540.408768,5,3,3,1,,,,,
1473953541.408542,5,3,3,1,,,,,
1473953542.408558,5,3,3,1,,,,,
1473953543.408552,5,3,3,1,,,,,
1473953544.408554,5,3,3,1,,,,,
1473953545.408542,5,3,3,1,,,,,
1473953546.408534,5,3,3,1,,,,,
1473953547.408545,5,3,3,1,,,,,
1473953548.409121,5,3,3,1,,,,,
1473953549.408852,5,3,3,1,,,,,
1473953550.408893,5,3,3,1,,,,,
1473953551.410865,5,3,3,1,,,,,
1473953552.410212,5,3,3,1,,,,,
1473953553.408541,5,3,3,1,,,,,
1473953554.410105,5,3,3,1,,,,,
1473953555.408720,5,3,3,1,,,,,
1473953556.409964,5,3,3,1,,,,,
1473953557.408947,5,3,3,1,,,,,
1473953558.409219,5,3,3,1,,,,,
1473953559.408541,5,3,3,1,,,,,
1473953560.408544,5,3,3,1,,,,,
1473953561.408535,5,3,3,1,,,,,
1473953562.408534,5,3,3,1,,,,,
1473953563.408729,5,3,3,1,,,,,
1473953564.408721,5,3,3,1,,,,,
1473953565.408538,5,3,3,1,,,,,
1473953566.408528,5,3,3,1,,,,,
1473953567.408544,5,3,3,1,,,,,
1473953568.410150,5,3,3,1,,,,,
1473953569.409072,5,3,3,1,,,,,
1473953570.408540,5,3,3,1,,,,,
1473953571.408534,5,3,3,1,,,,,
1473953572.408534,5,3,3,1,,,,,
1473953573.408532,5,3,3,1,,,,,
1473953574.409233,5,3,3,1,,,,,
1473953575.408542,5,3,3,1,,,,,
1473953576.408529,5,3,3,1,,,,,
1473953577.408529,5,3,3,1,,,,,
1473953578.408535,5,3,3,1,,,,,
1473953579.408545,5,3,3,1,,,,,
1473953580.408534,5,3,3,1,,,,,
1473953581.408584,5,3,3,1,,,,,
1473953582.411520,5,3,3,1,,,,,
1473953583.408625,5,3,3,1,,,,,
1473953584.408877,5,3,3,1,,,,,
1473953585.408532,5,3,3,1,,,,,
1473953586.408532,5,3,3,1,,,,,
1473953587.408541,5,3,3,1,,,,,
1473953588.408534,5,3,3,1,,,,,
1473953589.408711,5,3,3,1,,,,,
1473953590.408540,5,3,3,1,,,,,
1473953591.408544,5,3,3,1,,,,,
1473953592.408543,5,3,3,1,,,,,
1473953593.409562,5,3,3,1,,,,,
1473953594.409168,5,3,3,1,,,,,
1473953595.408581,5,3,3,1,,,,,
1473953596.410324,5,3,3,1,,,,,
1473953597.410108,5,3,3,1,,,,,
1473953598.408528,5,3,3,1,,,,,
1473953599.408630,5,3,3,1,,,,,
1473953600.408675,5,3,3,1,,,,,
1473953601.408741,5,3,3,1,,,,,
1473953602.408542,5,3,3,1,,,,,
1473953603.408537,5,3,3,1,,,,,
1473953604.408540,5,3,3,1,,,,,
1473953605.408530,5,3,3,1,,,,,
1473953606.408706,5,3,3,1,,,,,
1473953607.408546,5,3,3,1,,,,,
1473953608.408547,5,3,3,1,,,,,
1473953609.408549,5,3,3,1,,,,,
1473953610.408536,5,3,3,1,,,,,
1473953611.408538,5,3,3,1,,,,,
1473953612.408543,5,3,3,1,,,,,
1473953613.408540,5,3,3,1,,,,,
1473953614.408535,5,3,3,1,,,,,
1473953615.409291,5,3,3,1,,,,,
1473953616.408536,5,3,3,1,,,,,
1473953617.408548,5,3,3,1,,,,,
1473953618.408539,5,3,3,1,,,,,
1473953619.408735,5,3,3,1,,,,,
1473953620.408555,5,3,3,1,,,,,
1473953621.408555,5,3,3,1,,,,,
1473953622.408543,5,3,3,1,,,,,
1473953623.408954,5,3,3,1,,,,,
1473953624.408554,5,3,3,1,,,,,
1473953625.408611,5,3,3,1,,,,,
1473953626.408631,5,3,3,1,,,,,
1473953627.412138,5,3,3,1,,,,,
1473953628.408544,5,3,3,1,,,,,
1473953629.408537,5,3,3,1,,,,,
1473953630.408533,5,3,3,1,,,,,
1473953631.408724,5,3,3,1,,,,,
1473953632.408692,5,3,3,1,,,,,
1473953633.408556,5,3,3,1,,,,,
1473953634.409805,5,3,3,1,,,,,
1473953635.408939,5,3,3,1,,,,,
1473953636.408529,5,3,3,1,,,,,
1473953637.409709,5,3,3,1,,,,,
1473953638.408566,5,3,3,1,,,,,
1473953639.408551,5,3,3,1,,,,,
1473953640.408546,5,3,3,1,,,,,
1473953641.408544,5,3,3,1,,,,,
1473953642.408536,5,3,3,1,,,,,
1473953643.408537,5,3,3,1,,,,,
1473953644.408544,5,3,3,1,,,,,
1473953645.412058,5,3,3,1,,,,,
1473953646.409290,5,3,3,1,,,,,
1473953647.409602,5,3,3,1,,,,,
1473953648.412877,5,3,3,1,,,,,
1473953649.408535,5,3,3,1,,,,,
1473953650.408542,5,3,3,1,,,,,
1473953651.408536,5,3,3,1,,,,,
1473953652.408537,5,3,3,1,,,,,
1473953653.408533,5,3,3,1,,,,,
1473953654.408529,5,3,3,1,,,,,
1473953655.408534,5,3,3,1,,,,,
1473953656.408534,5,3,3,1,,,,,
1473953657.408550,5,3,3,1,,,,,
1473953658.408534,5,3,3,1,,,,,
1473953659.408532,5,3,3,1,,,,,
1473953660.410810,5,3,3,1,,,,,
1473953661.409489,5,3,3,1,,,,,
1473953662.408586,5,3,3,1,,,,,
1473953663.408556,5,3,3,1,,,,,
1473953664.408541,5,3,3,1,,,,,
1473953665.408653,5,3,3,1,,,,,
1473953666.408529,5,3,3,1,,,,,
1473953667.408531,5,3,3,1,,,,,
1473953668.408544,5,3,3,1,,,,,
1473953669.408641,5,3,3,1,,,,,
1473953670.408605,5,3,3,1,,,,,
1473953671.408596,5,3,3,1,,,,,
1473953672.409015,5,3,3,1,,,,,
1473953673.410369,5,3,3,1,,,,,
1473953674.408535,5,3,3,1,,,,,
1473953675.408620,5,3,3,1,,,,,
1473953676.408533,5,3,3,1,,,,,
1473953677.408538,5,3,3,1,,,,,
1473953678.408536,5,3,3,1,,,,,
1473953679.408641,5,3,3,1,,,,,
1473953680.411020,5,3,3,1,,,,,
1473953681.409175,5,3,3,1,,,,,
1473953682.408639,5,3,3,1,,,,,
1473953683.408533,5,3,3,1,,,,,
1473953684.410359,5,3,3,1,,,,,
1473953685.408525,5,3,3,1,,,,,
1473953686.408536,5,3,3,1,,,,,
1473953687.408542,5,3,3,1,,,,,
1473953688.408538,5,3,3,1,,,,,
1473953689.408535,5,3,3,1,,,,,
1473953690.408539,5,3,3,1,,,,,
1473953691.408531,5,3,3,1,,,,,
1473953692.409440,5,3,3,1,,,,,
1473953693.408559,5,3,3,1,,,,,
1473953694.409680,5,3,3,1,,,,,
1473953695.411337,5,3,3,1,,,,,
1473953696.408540,5,3,3,1,,,,,
1473953697.409082,5,3,3,1,,,,,
1473953698.409143,5,3,3,1,,,,,
1473953699.410385,5,3,3,1,,,,,
1473953700.408676,5,3,3,1,,,,,
1473953701.408607,5,3,3,1,,,,,
1473953702.408565,5,3,3,1,,,,,
1473953703.103899,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473953703.408546,5,3,3,1,,,,,
1473953704.111955,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473953704.410137,5,3,3,1,,,,,
1473953705.409461,5,3,3,1,,,,,
1473953706.408536,5,3,3,1,,,,,
1473953707.408939,5,3,3,1,,,,,
1473953708.408543,5,3,3,1,,,,,
1473953709.408532,5,3,3,1,,,,,
1473953710.408936,5,3,3,1,,,,,
1473953711.408627,5,3,3,1,,,,,
1473953712.408564,5,3,3,1,,,,,
1473953713.408543,5,3,3,1,,,,,
1473953714.408538,5,3,3,1,,,,,
1473953715.408574,5,3,3,1,,,,,
1473953716.408970,5,3,3,1,,,,,
1473953717.408540,5,3,3,1,,,,,
1473953718.408552,5,3,3,1,,,,,
1473953719.408535,5,3,3,1,,,,,
1473953720.408544,5,3,3,1,,,,,
1473953721.409194,5,3,3,1,,,,,
1473953722.408925,5,3,3,1,,,,,
1473953723.409339,5,3,3,1,,,,,
1473953724.408530,5,3,3,1,,,,,
1473953725.408566,5,3,3,1,,,,,
1473953726.408543,5,3,3,1,,,,,
1473953727.408996,5,3,3,1,,,,,
1473953728.408540,5,3,3,1,,,,,
1473953729.409354,5,3,3,1,,,,,
1473953730.409235,5,3,3,1,,,,,
1473953731.408540,5,3,3,1,,,,,
1473953732.408537,5,3,3,1,,,,,
1473953733.408534,5,3,3,1,,,,,
1473953734.408542,5,3,3,1,,,,,
1473953735.408547,5,3,3,1,,,,,
1473953736.408757,5,3,3,1,,,,,
1473953737.408541,5,3,3,1,,,,,
1473953738.408673,5,3,3,1,,,,,
1473953739.409506,5,3,3,1,,,,,
1473953740.408547,5,3,3,1,,,,,
1473953741.408561,5,3,3,1,,,,,
1473953742.408541,5,3,3,1,,,,,
1473953743.408543,5,3,3,1,,,,,
1473953744.408536,5,3,3,1,,,,,
1473953745.408540,5,3,3,1,,,,,
1473953746.408541,5,3,3,1,,,,,
1473953747.408697,5,3,3,1,,,,,
1473953748.408534,5,3,3,1,,,,,
1473953749.408541,5,3,3,1,,,,,
1473953750.408529,5,3,3,1,,,,,
1473953751.408544,5,3,3,1,,,,,
1473953752.408539,5,3,3,1,,,,,
1473953753.408551,5,3,3,1,,,,,
1473953754.408529,5,3,3,1,,,,,
1473953755.408527,5,3,3,1,,,,,
1473953756.408627,5,3,3,1,,,,,
1473953757.409009,5,3,3,1,,,,,
1473953758.408545,5,3,3,1,,,,,
1473953759.408566,5,3,3,1,,,,,
1473953760.408534,5,3,3,1,,,,,
1473953761.408603,5,3,3,1,,,,,
1473953762.408544,5,3,3,1,,,,,
1473953763.408536,5,3,3,1,,,,,
1473953764.408535,5,3,3,1,,,,,
1473953765.408548,5,3,3,1,,,,,
1473953766.408553,5,3,3,1,,,,,
1473953767.408543,5,3,3,1,,,,,
1473953768.408532,5,3,3,1,,,,,
1473953769.408611,5,3,3,1,,,,,
1473953770.412040,5,3,3,1,,,,,
1473953771.408532,5,3,3,1,,,,,
1473953772.408637,5,3,3,1,,,,,
1473953773.408529,5,3,3,1,,,,,
1473953774.408541,5,3,3,1,,,,,
1473953775.408528,5,3,3,1,,,,,
1473953776.378111,5,3,3,1,,,,,
1473953776.408530,5,3,3,1,,,,,
1473953777.408531,5,3,3,1,,,,,
1473953778.408539,5,3,3,1,,,,,
1473953779.408537,5,3,3,1,,,,,
1473953780.408531,5,3,3,1,,,,,
1473953781.409374,5,3,3,1,,,,,
1473953782.411734,5,3,3,1,,,,,
1473953783.410383,5,3,3,1,,,,,
1473953784.409924,5,3,3,1,,,,,
1473953785.408969,5,3,3,1,,,,,
1473953786.408538,5,3,3,1,,,,,
1473953787.408768,5,3,3,1,,,,,
1473953788.408537,5,3,3,1,,,,,
1473953789.408672,5,3,3,1,,,,,
1473953790.408530,5,3,3,1,,,,,
1473953791.408542,5,3,3,1,,,,,
1473953792.408635,5,3,3,1,,,,,
1473953793.408652,5,3,3,1,,,,,
1473953794.408543,5,3,3,1,,,,,
1473953795.408532,5,3,3,1,,,,,
1473953796.408535,5,3,3,1,,,,,
1473953797.408538,5,3,3,1,,,,,
1473953798.409118,5,3,3,1,,,,,
1473953799.408538,5,3,3,1,,,,,
1473953800.408536,5,3,3,1,,,,,
1473953801.408715,5,3,3,1,,,,,
1473953802.408537,5,3,3,1,,,,,
1473953803.408539,5,3,3,1,,,,,
1473953804.408531,5,3,3,1,,,,,
1473953805.408632,5,3,3,1,,,,,
1473953806.408646,5,3,3,1,,,,,
1473953807.408532,5,3,3,1,,,,,
1473953808.408805,5,3,3,1,,,,,
1473953809.408619,5,3,3,1,,,,,
1473953810.408532,5,3,3,1,,,,,
1473953811.408532,5,3,3,1,,,,,
1473953812.408679,5,3,3,1,,,,,
1473953813.408538,5,3,3,1,,,,,
1473953814.408955,5,3,3,1,,,,,
1473953815.409238,5,3,3,1,,,,,
1473953816.408686,5,3,3,1,,,,,
1473953817.409091,5,3,3,1,,,,,
1473953818.408650,5,3,3,1,,,,,
1473953819.408553,5,3,3,1,,,,,
1473953820.412383,5,3,3,1,,,,,
1473953821.409004,5,3,3,1,,,,,
1473953822.408668,5,3,3,1,,,,,
1473953823.408533,5,3,3,1,,,,,
1473953824.408854,5,3,3,1,,,,,
1473953825.408542,5,3,3,1,,,,,
1473953826.408536,5,3,3,1,,,,,
1473953827.408887,5,3,3,1,,,,,
1473953828.409192,5,3,3,1,,,,,
1473953829.409184,5,3,3,1,,,,,
1473953830.409011,5,3,3,1,,,,,
1473953831.408575,5,3,3,1,,,,,
1473953832.410330,5,3,3,1,,,,,
1473953833.414213,5,3,3,1,,,,,
1473953834.409142,5,3,3,1,,,,,
1473953835.408970,5,3,3,1,,,,,
1473953836.408639,5,3,3,1,,,,,
1473953837.409167,5,3,3,1,,,,,
1473953838.409220,5,3,3,1,,,,,
1473953839.408637,5,3,3,1,,,,,
1473953840.408543,5,3,3,1,,,,,
1473953841.408545,5,3,3,1,,,,,
1473953842.408535,5,3,3,1,,,,,
1473953843.408546,5,3,3,1,,,,,
1473953844.408531,5,3,3,1,,,,,
1473953845.408540,5,3,3,1,,,,,
1473953846.408541,5,3,3,1,,,,,
1473953847.408533,5,3,3,1,,,,,
1473953848.408536,5,3,3,1,,,,,
1473953849.408561,5,3,3,1,,,,,
1473953850.408552,5,3,3,1,,,,,
1473953851.409083,5,3,3,1,,,,,
1473953852.110122,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473953852.110838,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473953852.408555,5,3,3,1,,,,,
1473953853.408854,5,3,3,1,,,,,
1473953854.408531,5,3,3,1,,,,,
1473953855.408649,5,3,3,1,,,,,
1473953856.408533,5,3,3,1,,,,,
1473953857.414276,5,3,3,1,,,,,
1473953858.408544,5,3,3,1,,,,,
1473953859.408547,5,3,3,1,,,,,
1473953860.074309,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473953860.408584,5,3,3,1,,,,,
1473953861.148438,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473953861.411354,5,3,3,1,,,,,
1473953862.408530,5,3,3,1,,,,,
1473953863.408530,5,3,3,1,,,,,
1473953864.408535,5,3,3,1,,,,,
1473953865.408540,5,3,3,1,,,,,
1473953866.408532,5,3,3,1,,,,,
1473953867.408539,5,3,3,1,,,,,
1473953868.408533,5,3,3,1,,,,,
1473953869.408532,5,3,3,1,,,,,
1473953870.409589,5,3,3,1,,,,,
1473953871.408529,5,3,3,1,,,,,
1473953872.408535,5,3,3,1,,,,,
1473953873.408535,5,3,3,1,,,,,
1473953874.408530,5,3,3,1,,,,,
1473953875.408948,5,3,3,1,,,,,
1473953876.408538,5,3,3,1,,,,,
1473953877.408554,5,3,3,1,,,,,
1473953878.408534,5,3,3,1,,,,,
1473953879.408773,5,3,3,1,,,,,
1473953880.409678,5,3,3,1,,,,,
1473953881.408946,5,3,3,1,,,,,
1473953882.408532,5,3,3,1,,,,,
1473953883.408531,5,3,3,1,,,,,
1473953884.409135,5,3,3,1,,,,,
1473953885.075482,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473953885.077081,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473953885.412266,5,3,3,1,,,,,
1473953886.408529,5,3,3,1,,,,,
1473953887.079882,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473953887.156193,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473953887.409396,5,3,3,1,,,,,
1473953888.408862,5,3,3,1,,,,,
1473953889.408534,5,3,3,1,,,,,
1473953890.408768,5,3,3,1,,,,,
1473953891.408595,5,3,3,1,,,,,
1473953892.408633,5,3,3,1,,,,,
1473953893.408557,5,3,3,1,,,,,
1473953894.408545,5,3,3,1,,,,,
1473953895.411941,5,3,3,1,,,,,
1473953896.408531,5,3,3,1,,,,,
1473953897.408533,5,3,3,1,,,,,
1473953898.409264,5,3,3,1,,,,,
1473953899.408528,5,3,3,1,,,,,
1473953900.410635,5,3,3,1,,,,,
1473953901.408530,5,3,3,1,,,,,
1473953902.117237,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link timed out,1,,
1473953902.121517,,,,,CONTROL_LINK_TIMEOUT,Control link timeout - Control link re-established,0,,
1473953902.408527,5,3,3,1,,,,,
1473953903.409170,5,3,3,1,,,,,
1473953904.408582,5,3,3,1,,,,,
1473953905.408538,5,3,3,1,,,,,
1473953906.408640,5,3,3,1,,,,,
1473953907.408632,5,3,3,1,,,,,
1473953908.408735,5,3,3,1,,,,,
1473953909.408966,5,3,3,1,,,,,
1473953910.408535,5,3,3,1,,,,,
1473953911.408530,5,3,3,1,,,,,
1473953912.408640,5,3,3,1,,,,,
1473953913.408537,5,3,3,1,,,,,
